影评内容,情感得分,影评分数,差异
很奇妙的效果。贾玲导演的眼睛似乎能看穿演员表演形象中不肯轻易袒露的真实人格，并在极度戏剧化的情境中转化作最朴素日常的一瞬。情节的减法做得极好，凸显了扑面而来的影像能量。男主角的半路退出让整部影片走入了截然不同的轨道，作为演员的贾玲对抗的不是体重，而是孤独。都说瘦下来的她变了，其实她丝毫未变，只是我们看她的眼光变了。与《喜剧之王》相似的情感内核，极度真诚，但从不自诩真诚。,4.999999999999997,4.0,0.9999999999999973
减肥励志片儿啊我的妈，比贾玲瘦了更让人惊叹的，是她甚至还练了一身腱子肉，牛哇牛哇,4.9998244565977,4.0,0.9998244565977004
这么烂的片子竟然还容不得一点批评，我只能说咱们的电影艺术真的完蛋了,1.699461215997491,1.0,0.6994612159974909
你能拍个什么电影？你拍出来的能叫电影吗？真的，作为谐星，我从来没有觉得你好笑过。当然在污浊的中国娱乐市场你这种人去拍电影捞钱再正常不过了。李焕英就已经够拉垮拉低中国电影市场的标准了。这次又来个更狠的！你真特么恶心，丢人,2.4656889306684433,1.0,1.4656889306684433
为女性视角投票 “当他们还在讨论胖瘦讨喜，她的灵魂已经翻山越岭”,4.997980260110078,5.0,0.002019739889922434
看完有点失望，理解大家被真诚打动，这个8分得有2分是给100斤的，但电影真的一般,1.7574088668290044,3.0,1.2425911331709956
故事普通/俗套。但健身房老板和教练看了肯定特开心，目测年后办卡人数会激增。拍摄手法都很常规，剪辑有一点小心思但不多。滥用背景音乐要扣不少分，也反映了情绪调动和人物塑造都比较差。对贾玲我的感情还挺复杂。她的近两部作品都没有打动我，总让我感觉有自恋的气息。客观来说，一年掉50kg确实很了不起，她也将这作为最主要卖点。上一部宣发的重点是纪念妈妈、歌颂母爱。中规中矩的春节档院线电影，加上这样的卖点至少是不愁票房的。但总拿自己作为重点，不免让我猜测是否自我意识过剩。希望下一部能用视听手法完成真正的电影，而不是MV连播；把故事讲得更有意思，而不是专注在将他人的故事移植和本土化。,5.0,3.0,2.0
我现在在影院，看到了 1 小时 20 分钟，我如坐针毡、如芒刺背、如鲠在喉……尴尬低级的笑点、唯唯诺诺的表演（不是原作精髓丧）、拖拖拉拉的节奏、生硬突兀的转折……也许后面转折时候还挺燃挺励志，但剧作水平是真的最多 3 星，评分过誉了！！！垃圾市场培养垃圾烂片！！！,1.0082194423076163,2.0,0.9917805576923837
建议看原版，省钱省心省事。,1.9595643440197241,1.0,0.9595643440197241
剧情基本靠抄，矛盾基本靠编，感情基本靠煽，演技基本靠瘫，身价几十亿的贾玲对下层阶级的状态充满了自以为是的臆想。从镜头到配乐到彩蛋，与其说是电影，不如说是一场彻彻底底的减肥综艺真人秀。台上都是主义，台下全是生意，喜欢的观众收获了感动，励志的贾玲收获了金钱，至于月入二千五的服务员们，至于生活在真正生活里而不是电影作秀里的诸多女性们，她们的困境与梦想，一场电影过后，谁真的在乎呢。,4.999999999998231,2.0,2.9999999999982307
电影里有很多肉麻的东西，很多过犹不及的煽情。剧作全是直给，小品式的桥段和转折。但就是贾玲的电影贵在情绪都特别满并且情绪很真诚。个人觉得她和吴京都算作者型导演。他们拍的东西再肉麻，但他们自己认。,4.999995758742195,4.0,0.9999957587421946
这片子能7.9 在座的各位都有责任,2.225451573788067,1.0,1.225451573788067
第一贾玲说话有气无力的听着难受，第二电影煽情片段过多，第三真的很像减肥纪录片,4.999660293596201,3.0,1.9996602935962011
天知道里面多少细节是女生才能get到的，那看心情才给的苹果，那句改天吧…男导演镜头里的逆袭也许是把对手摁在地上摩擦叫爸爸，但是女导演镜头里的逆袭可以是输掉一场比赛温柔地婉拒渣男，再温柔地告诉你倒下的我都经历了什么不足为道的委屈。贾玲真的真的好可爱啊！唉…希望新的一年，我们都学会更爱自己,4.999960886192876,5.0,3.9113807123847266e-05
从今天起，贾玲是我最喜欢的华语女明星。出电影院听到有人说“有什么了不起，如果给我那么多投资那么牛的健身团队还可以挣票房，我也可以” 我想说你不可以，首先你不好笑，其次你不是家喻户晓的人、你没有首部编导主演电影54亿票房的成绩、更没有200公斤的体重，所以你才坐在下面看她的电影…希望每个人都有自己的梦想可以说“我能打完”。真心祝贺并赞美她??,4.999577566663908,5.0,0.0004224333360918209
人确实是狠人，片子确实是烂片。,3.9557958147191314,2.0,1.9557958147191314
这电影幕后纪录片要比电影本身更有观赏价值。一个女人的野望比一个废物的觉醒更有意思。比较日本拳击题材电影，运动除了是改变自己、迎接挑战、为了赢一次这种口号外，他们还发现运动其实是用来逃避、遗忘、不面对人生困境的一种选择，运动把人纳入机械化的轨道，你不必多想，每次付出总有盈余，总归不会辜负自己。运动是安全屋，用来藏的。至于每个人不敢面对的核心困境是何物，就是一个好电影的二番了。很多中国电影都属于一番电影，人物的轨迹都是被策划好的，一点嚼头都没有，当一个所谓的目的达成，这个人物也就可以去死了。,5.0,2.0,3.0
影片里的各种笑点应不暇接，尤其是乐莹那段在家里睡觉，用脚关电视和闭眼换姿势，完全就是我本人。,2.7089987617492985,5.0,2.2910012382507015
很多人说先不谈电影本身，电影不谈本身的话，谈什么？真够可笑的……,1.7211154381695786,2.0,0.27888456183042143
作为一名女性健身者，我由衷地钦佩贾玲，但作为一名观影者，我不喜欢这部电影。电影呈现的逆袭历程很燃很励志，却仍是老旧的性别印象和脱节的剧情逻辑。女主的减肥大计在现实生活中不可能实现，看到女主为了训练辞去工作甚至免费受训，我着实觉得这是明星为了把自己的减肥成果搬上大银幕才生搬硬套改编原作。什么是女性叙事？女性主义不是让弱者变成强者，而是创造出一个让弱者也能够得到尊重的社会。我并没有看见这部电影对于不公的体系与加诸于女性身体的暴力评判有任何的反省，整部电影最后仍然回归到“努力就能成功”的逻辑，归咎于个人而浮于人物置身的社会环境，观感上是明星编织的奋斗神话。诚然我看到了不同的有欲望的女性角色，但是她们仍然没有具体的角色弧光，恶得很单薄，全靠擦边笑话抖包袱。女性叙事应该真实而复杂，真善美，真永远最先。,5.0,3.0,2.0
3.9星。出色的春节档合家欢。1.本土化得合理且成功，镜头精致节奏顺畅笑泪交加，得益于东北演员班底的接地气演出。2.贾玲雷佳音有神奇的cp感，很多人忘了当年雷佳音是以性格帅气小生姿态出道的。3.电影最后的闪回段落颇有《李焕英》最后“可我妈现在还不会缝啊”的力道，让本片高度再提一档。4.佩服贾玲，能瘦一百斤何尝不能展现演员的努力和诚意，有这种毅力的人拍电影怎么可能难看？冷嘲热讽拉踩的人滚。5.每首歌都好好听，周深那首，还能听到《不落的太阳》中文版。6.人这辈子只活一次，能做自己是很幸福的一件事。,5.0,4.0,1.0
我们应当习惯并且欣赏每一位强大的女性,4.852602147386854,5.0,0.14739785261314609
一个胖子减肥纪录片捞个几十亿是有多少人要被感动哭？另外我没看过，但是你买的营销让我感觉我已经看完了，所以我觉得我是有资格来打分的,4.999412322867276,1.0,3.9994123228672764
后半段基本像是减肥vlog了 剧情其实没有多少 不太理解我为什么要去电影院花钱看别人减肥,4.861434665579582,3.0,1.8614346655795817
比起所谓的以减肥为噱头，看过就知道，“瘦”只是其中渺小如尘的微不足道的一小点，我们看到的是一个不知前路、不懂拒绝、没有自我、以他人的需求为自己的需求的女性勇于不再与伤害、利用自己的人纠缠，战胜从前浑浑噩噩的自己，找到自我、取悦自己的故事。最后的部分看得几欲流泪，被乐莹的毅力感动，更为贾玲的坚韧折服。我们或许都该重新检视一下自己的生活。全五星。,5.0,5.0,0.0
看完电影由衷的感叹一句：真好啊！李焕英你看到乐莹赢了一次了吗,4.987921667369969,5.0,0.012078332630030886
前八十分钟确实如坐针毡（但我看国内男导的片子只会更难熬），宁愿看贾玲跑步打拳两小时。对贾玲作品的观感一直很矛盾，下沉的营销，投机的创作，经不起女性视角推敲的剧本，所以我尝试用直觉提炼这部电影，就是我看完的那一刻，我想挥拳。好歹我感受到了力量，感受到一个女性看清奉献无用后在变得更强，直到结局也并未因任何人停下脚步。贾玲的两部作品都太切身了，真诚有余，反倒绑架观众，希望她在执导商业片路上能早日跳出这个圈，这身肌肉应该更容易扛起摄像机了。（热评说男演员增重减重不营销的能别睁眼说瞎话吗，能被举出例子就说明男的营销钱没白花）,4.999999999999999,3.0,1.9999999999999991
被感动到！我认为贾玲的电影是向内的，个人的，对她自己来说更重要。前一部是疗愈自己的家庭关系，这一部是针对自己的身体。电影反而是个借口了：我借电影这个疗愈的媒介去面对和解决自己。这一点是让人触动的。凡是尝试改造身体和告别过去的都知道这其中的艰难。,4.999999983616353,4.0,0.9999999836163527
这一次终于不再是丧女孩被渣男骗完了洗心革面变瘦变美，然后挽着另一个高富帅出现在背叛他的前任面前以证明“是你瞎了眼”。我想要变好，和男的没关系。ps看到贾玲的身材我真的爆哭爆哭健康 强壮 充满勇气 改变的勇气 重来的勇气 接受自己的勇气“我对别人挺好的”“但总是被伤害”最后乐莹上场那一段，镜子里的自己给她竖起大拇指：她终于获得了自己的认可。她想要得到的那份自己给自己的认可。后来的乐莹说话还是轻轻的，瘦了以后身板也没有立刻挺直，还是有点驼背。但她又不一样了，她说，“看心情”。女性视角和男性视角就是很不一样的。多一些女性导演吧！也谢谢给我的鼓舞。改变，只需要一年。谢谢你讲的那么好的故事，谢谢你关注那些不被看见的人不被看见的情绪。谢谢贾玲。,5.0,5.0,0.0
改的都是什么啊 闺蜜劈腿男友 妹妹出轨生了个孩子 所以被赶回家 回来就要房子 男女主相遇 是看见男的随地大小便 然后不会关车灯  这时候不骂屎尿屁烂梗了？你要不要看看自己在改编点什么？还有雷佳音喝醉酒半推半就那一段 充斥着贾玲的容貌焦虑和身材焦虑 好像被睡了还占了便宜似的 过度乱煽情 以及贾玲小学生一样的导演技法 电影院里的两小时真的很折磨,4.987872918333261,2.0,2.9878729183332613
2024最佳营销鬼才??,3.405904837480562,1.0,2.405904837480562
贾玲难得的在于她证明这些事可以做到：一年可以减一百斤、真心可以打动观众、中国第一女导演有人能做。陈思诚能赚的钱女的一样能赚，更何况，她真诚,4.993311339067166,4.0,0.9933113390671657
此刻我们欢聚在这里，是为了庆祝一位优秀的女性导演，她再度战胜了自己，用真诚而振聋发聩的电影，在影坛上挥出最有生命力的一拳！,4.996240846787746,5.0,0.0037591532122540627
单纯就电影来说，差不多三星的水平，匠气的剧本，平庸的视听，但抛开这些，确实是被贾玲打动，不是减肥一百斤这种物质层面的奇观，而是贾玲作为一个创作者的真诚。,4.9996184649902435,4.0,0.9996184649902435
变瘦是本片里最不重要的情节。,4.79703464372658,5.0,0.20296535627342038
你减肥不能找我们要钱啊…,2.6364582685288367,2.0,0.6364582685288367
最大的问题是贾玲始终高于乐莹,4.202887481614906,3.0,1.2028874816149058
把一个普通废柴想努力一次的故事，改成了一个（家里蹲十年但本质是个）大善人被身边几乎所有人插刀自杀失败开始打拳的故事。贾玲减肥很成功，练得也真的很好。但这些都是电影本身以外的东西，告诫自己，做内容最忌讳自我感动。,4.999995776753227,2.0,2.9999957767532273
本来是想给四星的  但是看到好多恶意差评  决定给五星   只要不瞎 看过就知道这是一部好电影   承认别人优秀这么难么  ,1.3985080621674486,5.0,3.6014919378325514
三流的影片，顶级的营销。笑点滥俗，泪点全无，通篇都是贾玲的自娱自乐自我陶醉自我感动。一人减肥，亿人买单，就把观众骗进影院这一点而言，这部影片是开创性的。,4.995389984900513,1.0,3.9953899849005126
变瘦是本片里最不重要的情节。,4.79703464372658,5.0,0.20296535627342038
本来是想给四星的  但是看到好多恶意差评  决定给五星   只要不瞎 看过就知道这是一部好电影   承认别人优秀这么难么  ,1.3985080621674486,5.0,3.6014919378325514
中国电影的耻辱之作已经诞生了，它让中国电影继续沉沦下去。,4.997957711200467,1.0,3.997957711200467
前八十分钟确实如坐针毡（但我看国内男导的片子只会更难熬），宁愿看贾玲跑步打拳两小时。对贾玲作品的观感一直很矛盾，下沉的营销，投机的创作，经不起女性视角推敲的剧本，所以我尝试用直觉提炼这部电影，就是我看完的那一刻，我想挥拳。好歹我感受到了力量，感受到一个女性看清奉献无用后在变得更强，直到结局也并未因任何人停下脚步。贾玲的两部作品都太切身了，真诚有余，反倒绑架观众，希望她在执导商业片路上能早日跳出这个圈，这身肌肉应该更容易扛起摄像机了。（热评说男演员增重减重不营销的能别睁眼说瞎话吗，能被举出例子就说明男的营销钱没白花）,4.999999999999999,3.0,1.9999999999999991
刚看完《飞驰人生》觉得还不错挺燃的，结果再看完《热辣滚烫》顿时对飞驰那套直男逆袭套路好厌烦。这次想把最大的敬意给贾玲。好久没有这么尊敬一位导演了。看贾玲漫长的训练和最后那场拳击赛，几次都觉得在看一个女人浓缩的一生。即使没有团队，没人看好，没有奖杯，她可以一个人拥抱自己走出逆境。贾玲让我惊叹一个女性的内心可以有多么强大。她是一位非常非常优秀的导演。她的真诚和关怀就是她的左拳，那足以对抗所有专业拳手。,4.999999999995434,5.0,4.566125255678344e-12
我共情了昊坤：没什么能力，以为自己热爱。把热爱挂在嘴上，招不来学生。这就是我啊！,3.6403814022528005,4.0,0.3596185977471995
如果是男导演瘦了一百斤，男主演打拳击，那些目前破防的人肯定吹上天，说女导演为减肥拍了一部电影的，确实没认真看电影，光看到女导演这三个字都已经口吐白沫了………贾玲不仅超越了之前的自己，也超越了大多数男导演，支持女性导演更支持中国女性导演作品！,4.999999827783753,5.0,1.7221624659669033e-07
【B-】完全是影后级的表演，与李焕英一样，因角色与演员的大量相合而具有强烈穿透银幕的力量，而得益于扎实的剧作（毕竟原作质量在那）和两位主演的外形气质，能让人强烈地相信电影真的是在讲述普通人的故事，普通人的痛苦，而非伪饰和刻奇。一首发自内心共情和表述的，献给“失败者”的赞歌，我想所有曾经卑微过，委屈过，觉得自己不配得到一些东西而不得不讨好和忍让的人，都能在电影里找到共鸣。它没有多高的艺术高度，只是一部还算不错的商业片，就连那些用心设计的长镜头也和乐莹一样笨拙而努力，但仍让我真实的在影院流泪了，电影四星，但贾玲值得五星。,5.0,5.0,0.0
首先是想赢，不是想瘦。深刻感到女性的自我救赎应该是一场孤独的奋斗，没有爱人、没有家人也没有朋友，哪怕是同一个家庭的姐妹也不行——她也有自己的泥泞要挣扎。生活可能不会像电影那样设置极端，但其中的道理总是没变的，我们会遇到很多很多痛苦，别指望去依靠谁，训练自己的力量，靠自己，赢一次，或者向前奔跑,4.999999999999799,4.0,0.9999999999997993
这部电影我能挑出它一百个缺点：不合时宜的配乐；不分平仄的剧情；不成熟的拍摄技法；不讨喜的翻拍……但这并不影响它打动我，并且让我看到在女导演的电影里，女性角色呈现出了怎样的主体性与生命力。是婚内出轨被轻飘飘揭过的乐丹；是插足情感被一笔带过的莉莉；是被允许怀有野心和事业抱负的豆豆；是对准性骚扰对象的摄影机；是那句“看心情吧”。是不再审判女性道德，是把女性去符号化，是将真实的女性形象公之于众。她们并不完美，但她们独一无二。对于影视作品里针对女性一以贯之的以弱为美、观赏痛苦的男性审美，贾玲打出了漂亮的一拳。,5.0,5.0,0.0
能感受到贾玲在这部片子里倾注的心血，尤其是故事后半段被昊坤和乐莹的对话爽到了“带你去吃牛蛙啊”“我不爱吃”“看哪天合适”，“看心情”，她赢了！,4.9999877825917505,4.0,0.9999877825917505
贾玲凭此片可以封神了 中女困境 贺岁片里唯一的女性导演作品 戏里戏外都需要女性付出比男性更多的努力 一旦突破自己 就可以无敌了 赢的不是结果 是完成整场比赛 最后没给渣男一拳真的算慈悲了,4.999999999842646,5.0,1.5735412972617269e-10
烂梗老段子大杂烩，性别对就完了，某些人的精神A片,3.01230127224044,1.0,2.01230127224044
没有爱情，没有温情，甚至没有激情，一点也不热辣滚烫。生活不是励志电影，好想赢不是为了证明我能行，而是为了证明我不是不行，正因为赢一次很难，所以那些想赢的时刻才珍贵，好想赢一次，但输了又怎样。看到最后幕后视频，我很佩服贾玲，总拿胖作为笑点的她，心里肯定也会在意，也想赢一次，这部电影是她的一次自我表达，没有比这更作者的作者电影了。多一星给贾玲。,4.999999970462499,4.0,0.9999999704624987
明明想要看的是一个饱受社会冷眼旁观肥胖者发现自我，寻找自我最终获得自我价值的励志电影，但整部电影过了一个多小时我没有看到女主有任何心理上情感上的变化，反而是一直含情脉脉得盯着男主角看，根本没有一点思想上的改变，然后莫名其妙的成了讽刺恶意剪辑的讽刺电影，好不容易来了组励志镜头，结果没几分钟就瘦成一条闪电，继续无聊注水的剧情。而且，这电影男凝味道十分严重，开头李雪琴那段，把出轨这种不可饶恕的罪恶以喜剧化的效果展现出来是何居心？总之勉强给两星吧，算演员的付出。最后肥胖不是原罪，健康才是追求！,4.999999999983418,2.0,2.9999999999834177
能把这部片捧得这么高才是值得我们深思的。,4.912315510899982,2.0,2.9123155108999823
鸡翅怎么做才好吃，分手怎么说才体面，房子怎么给才算理所应当，故事怎么编才能完美收场。生命究竟是场三万天的短途还是三万块的豪赌，人生是一锅咽不下的牛蛙又接着双手付出的苹果。善意会在暴雨中送伞，却也总是在黑暗中漏电；爱情始于错位的起点，终究避不开异路的终结。换上运动鞋未必是为了远行，缠上白绷带却已预备好流血。关不上的窗就让它投进初阳，扶得起的命绝不倒地投降，减下的重量不曾代表我已卸甲，浑身的疼痛才是勇敢者的奖赏。我不是你该签下的那张空头账单，我是每个夜里照亮自己的漫天星光。,4.999999999911771,4.0,0.999999999911771
夸不了一点……两星是减肥辛苦了,4.716172860474719,2.0,2.7161728604747193
最大的问题是贾玲始终高于乐莹,4.202887481614906,3.0,1.2028874816149058
利用人心的善，就是最大的恶。上一部也是。,4.988800764982722,1.0,3.988800764982722
如果是男导演拍这种题材绝对是屌丝逆袭的励志史，最后不仅名利双收还会抱的美人归。只有女性电影人才能传达如此不功利的信息，蜕变只为挑战自己一次，贾玲真的了不起！！！,4.999802355396285,5.0,0.0001976446037152968
现象级作品。我倒不觉得她是因为男人而奋进。而是觉得她是为了自己捧出去的真心被作践，一而再再而三，而难过。这是一个寻找自已、尊重自己的过程。,3.798354510855491,4.0,0.20164548914450897
没头没尾的故事，没头没尾的人物，没头没尾的情感。影片呈现的始终是断面，截断的拳击动机，截断的瘦身奇观，截断的心灵成长。断面之外是紧实的暗部，是小品、网络梗和微短剧之外的现实。可乐莹毕竟生活在一个梦想和丑恶都被聚光灯照亮的地方。佩服她重拳出击的勇气，也叹惋她平平无奇的表达。,4.999999999509724,3.0,1.9999999995097237
我并没有领会，我只觉得打拳前的乐莹不快乐，打拳之后的也并没有很快乐,4.994218605779024,3.0,1.9942186057790243
贾玲很励志，并不代表这是部励志片,4.2643852285322215,3.0,1.2643852285322215
本来对贾玲印象挺好的，现在铺天盖地的营销，恶心死了。还有一帮女权傻狗搁着打拳,1.2113442314400067,1.0,0.2113442314400067
电影四星。但是看到很多男的破防了，觉得电影值十颗星星！一百颗星星！如果一群男的来骂你了，说明你成长为了一名优秀的女性、攀上了巅峰！,4.99297233573004,5.0,0.007027664269959821
贾玲有让人给三星电影多打一星的力量,4.968831540484029,4.0,0.9688315404840289
"拍蜕变进化，却不愿直面自己蜕变前的不堪与狼狈，反而把一切归因为周围人心险恶，内里讨好人格，这导致故事本身的失真。即使一年瘦一百斤再震撼人心，也逃不过这是贾玲，而和杜乐莹无关的感官陷阱。所有为这部品质一般的电影打高分的人，多少都是为了贾玲，而不是电影本身。
于是这自恋的弧光，便更扩散到一个戏谑的程度",4.999999298931407,3.0,1.9999992989314066
妈呀评论里好多菇子破防啊，就这一点不值五星？,1.180868137607277,5.0,3.819131862392723
从电影艺术的角度来说充其量是习作，活像一群大学生攒出来的剧本，全片节奏磨蹭得令人发指，喜剧性低级得一塌糊涂，整体镜头调度和几段mv拍法都极其偷懒。但贾玲之独一无二之处唯在“真诚”二字，这样的作品真的能让人看见“爱”，爱自己，爱母亲，爱好友，爱同胞，爱所有的女性。感谢贾玲能在这个年代出拳；感谢有电影，道破心境，被千千万万的女孩看见。要有自己，要有梦想，要有力量。（为啥到最后玲儿的声音还是软绵绵没啥精气神的呢？（3+3/10,4.999995522486268,3.0,1.9999955224862678
祝所有的女性，出左拳！,4.5837673875232845,5.0,0.4162326124767155
贾导演投机取巧确实有一手，借用一下丰言丰语的话：它既不滚烫，也不麻辣，只有一地的鸡毛和无尽的尴尬，用尽了盘外招来撑票房，等xxn们爽完了，情绪被拿捏了，手里的钞票被收割走了，免费的打手当完了，你的生活仍是一塌糊涂，你的房租还要交，你的体重仍然在身，你不仅没有重击别人，反而被生活天天重锤，直到下一次的“撅醒”,4.995323500168021,1.0,3.9953235001680207
人物单薄，叙事单调，全片最成功的就是贾玲关于自己减肥的营销。,4.956324739771489,3.0,1.956324739771489
我没有看到网上铺天盖地宣传的“真诚”，我只看到了对底层人民不切实际的的意淫与哄骗。,1.4345761695613226,1.0,0.4345761695613226
说是女性电影，女导演处处背刺女性，闺蜜背刺女主，闺蜜抢男友，说是不想当小三，妹妹婚内出轨，孩子还不是丈夫的，还有雷佳音喝醉酒半推半就那部分，演的仿佛被睡，还占了便宜似的；说是励志电影，那应该是一个饱受社会歧视的肥胖女性处于弱势，发现自我并寻找自我，最终实现自我价值的过程，结果没小人物的颓废，也没思想上的变化，整体情绪薄弱，励志镜头，更是没几分钟就瘦成一条闪电。营销减肥就更搞笑了，她的条件需要现在才减？大概是她胖时，作为喜剧演员会有亲和力，现在瘦了可以作为励志宣传。本来对她有好感，现在只觉得她真虚伪。,4.999999999879372,1.0,3.999999999879372
就凭最后没答应那个男的，这部片子的主动脉就体现出来了，一个女人的独立和自强。虽然不够成熟，中间让人如坐针毡，但是汗水撒过，没有人能不被打动，除了某些♂的,4.9727035202261,5.0,0.027296479773900373
怎么能有还没看就恶心我一个月的电影？普通盖地的营销覆盖各大APP，有种被qj的不适感,1.8785231690334028,1.0,0.8785231690334028
贾玲反复强调，不是呼吁大家减肥，如果你躺着快乐，那你一定要躺着。所以，《热辣滚烫》不是励志片，不是让大家都去报课，而是希望你“做自己，看心情”。在灰色的大环境里，在感受快乐越来越难的时代，找到那个敢说不，敢挥拳，“热辣”又“滚烫”的自己，才是这部电影要表达的初心。贾玲没有传统标准里做导演的天分，但胜在真诚，本来以为一部《你好，李焕英》已经是她导演生涯的尽头，没想到，她再次用真诚打动了我们，看完电影热血沸腾，就特别想成为更好的自己，我个人希望它卖爆。,4.999976321454534,5.0,2.3678545465699585e-05
贾玲用最笨的办法拍摄出那五分钟的变化，她就赢了所有人。,4.473025326767514,5.0,0.5269746732324858
莫名其妙，整个影片大部分篇幅都在讲乐莹遭受的挫折，但乐莹的觉醒、逆袭只花了几分钟就交代完了，最后的拳赛走廊的长镜头又太拖沓。不知道张小斐出轨的情节安排到底有什么意义。下定决心离开父母并且能够说出赢一次比三万块更重要的乐莹怎么会恋爱脑喜欢上拳击教练呢？还有电影和片名有半毛钱关系？,4.912235284489983,2.0,2.9122352844899826
三星，整体凑合。镜头太现代太普通，前面铺垫有点长，节奏慢了。贾玲的表演是扣分项，很显然她对宅家失业自闭人群不够了解。自闭是从内而外散发出来的，低沉的时间是随机的而不是无限制的持续。贾玲想用无时不刻的哭丧脸来表达痛苦，有点用力过猛。,4.753324772007286,3.0,1.7533247720072858
精神感人，电影一般,4.981908301233995,3.0,1.9819083012339949
一部电影只能宣传自己瘦了那真是没有能拿的出手的了，烂片,4.2896154352806946,1.0,3.2896154352806946
贾玲和安藤樱的表演之间差了一百个细节,4.836557475340536,1.0,3.836557475340536
电影是好看的，贾玲也令人钦佩，但创作者应该没想清楚自己想表达什么。贾玲接受采访时讲，她想讲的是善良的人要学会爱自己。但由于对十年躺平的原因交代不够，善良和曾经不爱自己这两个故事背景都缺乏说服力，减肥一百多斤、打完一场拳击赛和爱自己之间的等式也显得勉强。,4.999999981906737,3.0,1.9999999819067371
减肥确实厉害，但电影真的到不了3星，对女导演的支持也不应该通过打高分来体现,4.9076194581470105,2.0,2.9076194581470105
花絮比正片好看，让全国人民花钱来看自己的励志vlog真的好爽啊,1.5571436845747302,3.0,1.4428563154252698
很伟大的一部女性成长教育史，我想说影片里雷佳音的破防男形象到底是评论里多少打低分男的缩影。你们男性导演镜头下的热血是逆风翻盘的血汗史，制造矛盾的方法是怼在强奸戏中女演员脸上的冲突戏，是春节档违和的胜利和大团圆。本来看前面的铺垫我还觉得杜乐莹的人物不够立体，后面两个镜头的callback和蒙太奇突然就让我鼻子酸了。贾玲拍的是人文关怀，是给苹果时的看我心情，是我不喜欢吃牛蛙，是拳击比赛时非英雄主义的倒下和一次次地不放弃，很多人觉得减肥一百斤是你营销的噱头，而我想说你丢掉的不止是一百斤，你的精神减肥丢掉的是讨好型人格的懦弱，关怀的是女性的成长。你赢过一次了，并且在未来会赢更多次。,5.0,5.0,0.0
真好，不是爽文。比赛没有赢，伤害过你的人也没有得到惩罚，生活不会因为瘦下来就发生翻天覆地的变化，但是只有你知道，你已经不是原来的你了。,4.999995690057121,5.0,4.3099428790327465e-06
杜乐莹感觉是讨好型人格，她一直对人好一直被伤害，其实蛮喜欢这个结局的，就是和雷佳音那个床戏太辣眼睛了。。。。,4.999732626848159,4.0,0.999732626848159
前面段过于堆黄梗，烂梗，尤其是那句大姨妈还不能出点血给我恶心到了。大多数人说讨好性人格，从讨好他人到讨好自我。但是我想说摆烂十年就不是讨好型人格。宣扬女性主义，但片里的大部分女性都是坏的。学习拳击的动机根本就不成立。剪辑太割裂，很多角色过于扁平化，纯纯的工具人，像是看了一半小品和一半国脸百元的照抄，很多地方的分镜都是一模一样的。不过可能后半段减肥太累了，懒得去想新内容，能理解。最后我想说很多人的演技真的很差很差。本来是反感恶意营销。然后很多人说她好看。抱着期待的心情去电影院。然后一坨大b如果我是女生我很胖没减过肥，可能会打两星吧。,2.5127245308825845,1.0,1.5127245308825845
??一斤猪肉370万的含金量,4.469031699115909,1.0,3.4690316991159094
你tm用减肥营销就算了，别用女性主义营销ok？不乐意看贾玲电影≠不支持女性导演，你啥时候能代表女性导演了？别拿女性主义绑架观众，否则一律一星??,4.999982958901343,1.0,3.9999829589013434
最打动我的两个点：1.没有和任何人和解 2.结束比赛，仍然继续训练。打拳不是终点，打拳是生活本身。,4.996232330450526,4.0,0.9962323304505256
电影本身并没有触动到我，彩蛋里贾玲减肥日记才是最打动人的吧,4.979760304490485,3.0,1.979760304490485
把女主身边的人都塑造得太反面了，编导到底还是没能放下道德包袱，女性主义不够彻底，这种矫饰无疑大大削弱了作品的锋芒，将满怀关爱意义的针砭现实之作降格为失意底层的无能抗辩。过多的mv式段落暴露剧作疲软视听匮乏，片尾字幕表贾玲一人宣传占据半份版面更是过火的营销，但其又确实是值得全家一起观看，能够推动两代人沟通的话题电影，尽管它极大可能是一部加深父母辈对下一代误解的电影。,4.999999998878866,3.0,1.9999999988788657
真的无法苟同这个评分。只能说电影是电影，贾玲是贾玲。贾玲是牛逼的，但电影真的不合格。贾玲说不希望把大家把注意力都放在她减肥上，而是在意她的表达是否清晰。但是电影的逻辑，内核，确实不够清晰，也就是说，表达的确实不好。人物不够丰满，情节立不住脚。电影有再多的小巧思，小彩蛋，脱离了稳固的内核，都会成为哗众取宠。,4.999999485864002,3.0,1.9999994858640022
不知道说啥，这种片子豆瓣都能八分，更说明现在电影不需要情节，只要抄，抄，抄,4.178022946350735,2.0,2.178022946350735
